id,artist_lastfm,listeners_lastfm,scrobbles_lastfm
6208,Younger Brother,,
6209,Brooke Hogan,,
6210,Atlantic Starr,,
6211,Amy Millan,,
6212,The Tornadoes,,
6213,Crematory,,
6215,Afrika Bambaataa,,
6216,Diamond Head,,
6217,Throwdown,,
6218,The Feelies,,
6219,Andreas Vollenweider,,
6220,Anna of the North,,
6221,Maluma,,
6222,Jo Dee Messina,,
6223,Tesla Boy,,
6224,Gilbert O'Sullivan,,
6225,Mavado,,
6226,Rare Earth,,
6227,The Little Willies,,
6228,Sofi Tukker,,
6229,Tei Shi,,
6230,Claude-Michel Schönberg,,
6231,Red Fang,,
6232,Holly Cole,,
6233,Lulu,,
6237,Moonbootica,,
6238,"Chunk! No, Captain Chunk!",,
6239,Acoustic Alchemy,,
6240,Giraffage,,
6241,Billy Eckstine,,
6242,Elliott Yamin,,
6243,Ghostland Observatory,,
6244,Darryl Worley,,
6245,Port O'Brien,,
6246,Little May,,
6247,Seafret,,
6248,Keller Williams,,
6249,Los Amigos Invisibles,,
6250,Fair to Midland,,
6251,David Lynch,,
6252,A Forest Mighty Black,,
6254,Goodie Mob,,
6255,The Communards,,
6256,Apostle of Hustle,,
6257,Richard Clayderman,,
6258,Stanley Turrentine,,
6259,Los Rodríguez,,
6260,Mahalia Jackson,,
6261,Shanice,,
6262,The Toy Dolls,,
6263,Haerts,,
6264,George McCrae,,
6265,Arcangel,,
6266,Murcof,,
6267,Sugarplum Fairy,,
6268,Elvis Crespo,,
6269,Zoé,,
6270,Gregor Samsa,,
6271,Hopes Die Last,,
6272,The Strumbellas,,
6273,Da Lata,,
6274,Thelma Houston,,
6275,Dillinja,,
6276,Hot Action Cop,,
6277,Anita Ward,,
6278,The Germs,,
6279,Thomas Rhett,,
6280,Mack 10,,
6281,Hi_Tack,,
6282,Magic Man,,
6283,E-Rotic,,
6284,Tribal Seeds,,
6285,Desireless,,
6286,Ultra Naté,,
6287,Bolt Thrower,,
6288,Bei Maejor,,
6289,Jam & Spoon,,
6290,Oi Va Voi,,
6291,Syn Cole,,
6292,Аквариум,,
6293,VHS or Beta,,
6294,"You, Me, and Everyone We Know",,
6295,Natiruts,,
6296,Swollen Members,,
6297,Scritti Politti,,
6298,Murray Head,,
6299,San Holo,,
6300,Hugh Laurie,,
6301,Johnathan Rice,,
6302,John Foxx,,
6303,My American Heart,,
6304,Liam Lynch,,
6305,Maxence Cyrin,,
6306,Cal Tjader,,
6307,The Vibrators,,
6308,Nappy Roots,,
6309,John Debney,,
6310,Joris Voorn,,
6311,The Simpsons,,
6312,Big Time Rush,,
6313,Country Joe & The Fish,,
6314,Spacehog,,
6315,Jo Stafford,,
6316,The Only Ones,,
6317,Týr,,
6318,Capercaillie,,
6319,Pete Seeger,,
6320,The (International) Noise Conspiracy,,
6321,Delirious?,,
6322,Star Slinger,,
6323,Itzhak Perlman,,
6324,Philipp Poisel,,
6325,Sponge,,
6329,The Manhattan Transfer,,
6330,Kevin Gates,,
6331,David Garrett,,
6332,Municipal Waste,,
6333,Moonsorrow,,
6334,Have a Nice Life,,
6335,Dear and the Headlights,,
6336,Touché Amoré,,
6337,Stornoway,,
6338,Crocodiles,,
6339,Godhead,,
6340,Sahara Hotnights,,
6341,Loggins & Messina,,
6342,Ramsey Lewis,,
6343,Renaud,,
6344,Robin Trower,,
6345,Captain Jack,,
6346,Skye Sweetnam,,
6347,Arnold Schönberg,,
6348,Bronze Radio Return,,
6349,Jack Wall,,
6350,The Griswolds,,
6351,Meaghan Smith,,
6352,Althea & Donna,,
6353,K.Flay,,
6354,Avishai Cohen,,
6356,Tomcraft,,
6357,György Ligeti,,
6358,Rex Orange County,,
6359,New Model Army,,
6360,Air France,,
6361,Lulu Santos,,
6362,2 Pistols,,
6363,Camper Van Beethoven,,
6364,Jakob Dylan,,
6365,Claptone,,
6366,Holly Valance,,
6367,Lee Dorsey,,
6368,Death Angel,,
6369,Deuter,,
6371,1200 Micrograms,,
6372,Moon Taxi,,
6374,Butch Walker,,
6375,Rosana,,
6377,Don Davis,,
6378,Deluxe,,
6385,Max Frost,,
6386,Crime Mob,,
6387,Sleepmakeswaves,,
6388,Sway,,
6394,Castanets,,
6395,John McLaughlin,,
6396,Dabrye,,
6397,Megaherz,,
6398,Hillsong,,
6399,Ozomatli,,
6400,Frankie Rose,,
6401,Julio Bashmore,,
6402,Hayley Kiyoko,,
6403,Papercuts,,
6404,Wintersleep,,
6405,Joe Pass,,
6406,Plastic Bertrand,,
6407,Steve Hackett,,
6408,Austin Mahone,,
6409,Lowercase Noises,,
6410,Aleks Syntek,,
6411,The Magician,,
6412,Barclay James Harvest,,
6413,Jota Quest,,
6414,Voodoo Glow Skulls,,
6415,The Dead 60s,,
6416,Authority Zero,,
6417,She,,
6425,Periphery,,
6426,Stream of Passion,,
6427,88-Keys,,
6428,Jimmie Rodgers,,
6429,2002,,
6430,David Benoit,,
6431,Solar Stone,,
6432,The Soundtrack of Our Lives,,
6433,Miss Li,,
6434,Arca,,
6437,Hyper,,
6438,Sean Lennon,,
6439,Lootpack,,
6440,Nils Petter Molvær,,
6441,Kettel,,
6442,Anoraak,,
6443,Joe Jonas,,
6444,Denison Witmer,,
6445,The Budos Band,,
6446,Steel Panther,,
6447,Funkerman,,
6448,Beats Antique,,
6449,The Surfaris,,
6450,Vargo,,
6451,Ruth Brown,,
6452,Emerson Drive,,
6453,Micah P. Hinson,,
6454,Mesh,,
6455,William Shatner,,
6456,Curve,,
6458,Oberhofer,,
6459,Super Junior,,
6460,Jan & Dean,,
6461,Jaden Smith,,
6462,Tito & Tarantula,,
6463,Charlie Winston,,
6464,Fishbone,,
6465,Tash Sultana,,
6466,3LAU,,
6467,Samiyam,,
6468,Feder,,
6469,Hospitality,,
6470,King Tuff,,
6471,The Mills Brothers,,
6472,The Carter Family,,
6473,Timbuktu,,
6474,Emigrate,,
6475,Samantha James,,
6476,Shai,,
6477,Captain & Tennille,,
6478,oOoOO,,
6479,Dying Fetus,,
6480,Third World,,
6481,Peter Green,,
6482,Rahsaan Patterson,,
6483,譚盾,,
6484,Tiefschwarz,,
6485,Nothingface,,
6486,David Lanz,,
6487,Kristin Chenoweth,,
6488,Uniting Nations,,
6489,Recoil,,
6490,Amber,,
6498,Danzel,,
6499,DJ Premier,,
6500,Nusrat Fateh Ali Khan,,
6501,Spitalfield,,
6502,Seb,,
6503,Tomte,,
6504,Jennifer Rush,,
6505,Katherine Jenkins,,
6506,Carl Cox,,
6507,Silvio Rodríguez,,
6508,Metaform,,
6509,Joep Beving,,
6510,Eddie Kendricks,,
6511,Hidden Orchestra,,
6512,Suuns,,
6513,Reel 2 Real,,
6514,Low Roar,,
6515,Big Bad Voodoo Daddy,,
6516,Faun,,
6517,Mice Parade,,
6518,Pereza,,
6519,Head,,
6520,Frankie Lymon and The Teenagers,,
6521,Tep No,,
6522,Feadz,,
6523,Katie Herzig,,
6524,Love Is All,,
6525,Alice Coltrane,,
6526,Lucy Pearl,,
6527,Suzanne Ciani,,
6528,Goat,,
6529,Fanfare Ciocărlia,,
6530,London After Midnight,,
6531,Tom Walker,,
6532,Caspa,,
6533,Klaas,,
6534,Dark Funeral,,
6535,Wizo,,
6536,Amy Lee,,
6537,Kvelertak,,
6538,Koko Taylor,,
6539,Q and Not U,,
6540,Gusttavo Lima,,
6541,Hank Williams III,,
6542,Letters to Cleo,,
6543,The Selecter,,
6544,John Adams,,
6545,Super8 & Tab,,
6546,Milosh,,
6547,the GazettE,,
6548,Lila Downs,,
6549,Cavo,,
6550,Color Me Badd,,
6551,Big Bang,,
6559,Andre Nickatina,,
6560,Junior Kimbrough,,
6561,Ambrosia,,
6564,Trespassers William,,
6565,Mythos,,
6569,Steven Curtis Chapman,,
6570,2cellos,,
6571,Dead Meadow,,
6572,Paul Westerberg,,
6573,stellastarr*,,
6574,Moneybrother,,
6575,Graveyard,,
6577,César Franck,,
6578,UVERworld,,
6579,The Twang,,
6580,Moving Mountains,,
6581,Spirit,,
6588,Visions of Atlantis,,
6589,Fourplay,,
6590,Sugar Minott,,
6591,Paul Revere & The Raiders,,
6592,Prong,,
6593,Peter Schilling,,
6594,Zeromancer,,
6595,Wankelmut,,
6596,Robert Randolph & The Family Band,,
6597,Anthony Green,,
6598,The Classic Crime,,
6599,Asura,,
6600,Zazie,,
6601,Nautilus Pompilius,,
6602,Mimosa,,
6603,Gabriel Yared,,
6604,Mary Mary,,
6605,Lil Yachty,,
6606,The Story So Far,,
6607,Eskobar,,
6609,Bob Mould,,
6610,Gary Glitter,,
6611,Giovanni Battista Pergolesi,,
6612,Charlie Wilson,,
6613,Jerry Reed,,
6614,Dana Fuchs,,
6615,T.V. Carpio,,
6616,Sean Garrett,,
6617,André Rieu,,
6618,Roy Hargrove,,
6619,Earlimart,,
6620,3 Inches of Blood,,
6621,The Pastels,,
6624,Clare Maguire,,
6625,For the Fallen Dreams,,
6626,Roosevelt,,
6630,Future Prophecies,,
6631,Innerpartysystem,,
6632,Agent Orange,,
6633,Broadway,,
6634,Kid Abelha,,
6635,B-Complex,,
6636,Rebecca & Fiona,,
6637,Savage,,
6642,Paulinho Da Viola,,
6643,Gayngs,,
6644,Barry Adamson,,
6645,I Love You But I've Chosen Darkness,,
6646,Vivian Green,,
6647,Jackie DeShannon,,
6648,Return to Forever,,
6649,Cormega,,
6650,Playboi Carti,,
6651,Billy Cobham,,
6652,Majid Jordan,,
6653,Nicole Kidman,,
6654,Baltimora,,
6655,Ciaran Lavery,,
6656,Casper,,
6661,He Is We,,
6662,Elvenking,,
6663,SKisM,,
6664,Elza Soares,,
6665,Naomi,,
6674,Bay City Rollers,,
6675,Brant Bjork,,
6676,The Thrillseekers,,
6677,SafetySuit,,
6678,RÜFÜS,,
6679,Cold Cave,,
6680,Soulive,,
6681,Shining,,
6686,Måns Zelmerlöw,,
6687,Elliot Goldenthal,,
6688,Damn Yankees,,
6689,Judy Collins,,
6690,RL Grime,,
6691,Rex the Dog,,
6692,Erik Hassle,,
6693,Yesterday's New Quintet,,
6694,Opus,,
6698,As Cities Burn,,
6699,Alton Ellis,,
6700,Maverick Sabre,,
6701,Samantha Mumba,,
6702,Archers of Loaf,,
6703,Outlandish,,
6704,Ice MC,,
6705,Boyz N Da Hood,,
6706,Eric Burdon,,
6707,Josh Pyke,,
6708,Dan Hartman,,
6709,Ania,,
6710,Christina Stürmer,,
6711,Maritime,,
6712,Gene Pitney,,
6713,Madball,,
6714,Test Icicles,,
6715,Luciano,,
6717,Great Big Sea,,
6718,The Dead Milkmen,,
6719,Texas in July,,
6720,Bluetech,,
6721,Boxcutter,,
6723,Tanzwut,,
6724,Eric Burdon & The Animals,,
6725,Dotan,,
6726,Bruno Coulais,,
6727,Deacon Blue,,
6728,Piano Magic,,
6729,PUSH,,
6739,Michael Schenker Group,,
6740,Galactic,,
6741,The Mighty Diamonds,,
6742,John Coltrane Quartet,,
6743,Arthur Rubinstein,,
6744,Meg Myers,,
6745,Andreya Triana,,
6746,Ra,,
6752,Adam Levine,,
6753,FM Belfast,,
6754,The Dangerous Summer,,
6755,Hooray For Earth,,
6756,Tommy Dorsey,,
6757,Limahl,,
6758,Sons and Daughters,,
6759,Mike Patton,,
6760,Ugly Duckling,,
6761,Inner City,,
6762,moe.,,
6763,A Guy Called Gerald,,
6764,Beady Belle,,
6765,Basto,,
6766,Count Basic,,
6767,Johnnie Taylor,,
6768,S-Tone Inc.,,
6769,Arcana,,
6770,Sylvester,,
6771,Telepathe,,
6772,La Femme,,
6774,DJ Shog,,
6775,Emalkay,,
6776,Carl Craig,,
6777,Roberto Cacciapaglia,,
6778,Assemblage 23,,
6779,Jay Dee,,
6780,Betty Wright,,
6781,PVRIS,,
6782,EMA,,
6783,Chapterhouse,,
6784,Zac Efron,,
6785,Sundara Karma,,
6786,The Crüxshadows,,
6787,Get Well Soon,,
6788,Gilberto Santa Rosa,,
6789,The Soft Moon,,
6790,Tom Novy,,
6791,Shellac,,
6792,Rockers Hi-Fi,,
6793,Snoop Lion,,
6794,Havana Brown,,
6795,11,,
6797,Hiatus Kaiyote,,
6798,Yellowman,,
6799,Lil Mama,,
6800,Aaron,,
6801,Herman Düne,,
6802,Broncho,,
6803,Alma,,
6806,Dean Lewis,,
6807,Firewind,,
6808,Pulley,,
6809,Big Bill Broonzy,,
6810,Suffocation,,
6811,Lords of the Underground,,
6812,Dub Incorporation,,
6813,Christmas,,
6817,José James,,
6818,Francis and the Lights,,
6819,Declan Mckenna,,
6820,He Is Legend,,
6821,Jon & Vangelis,,
6822,Blouse,,
6823,Danger Danger,,
6824,Busy Signal,,
6825,Saybia,,
6826,Hella,,
6827,川井憲次,,
6828,Cavalera Conspiracy,,
6829,Altered Images,,
6830,Palma Violets,,
6831,Laura Gibson,,
6832,Mindy Smith,,
6833,Dubba Jonny,,
6834,Vince Guaraldi,,
6835,Blancmange,,
6836,Carlos Gardel,,
6837,Baracuda,,
6838,Sabrina,,
6845,Emir Kusturica & The No Smoking Orchestra,,
6846,Matmos,,
6847,Zach Gill,,
6848,Amparanoia,,
6849,Bonaparte,,
6850,Dennis Lloyd,,
6851,Leftöver Crack,,
6852,Scientist,,
6853,Stanley Clarke,,
6854,Odyssey,,
6874,Planningtorock,,
6875,Toquinho,,
6876,Ryan Hemsworth,,
6877,Sing It Loud,,
6878,Jon Secada,,
6879,Doro,,
6880,Hanni El Khatib,,
6881,Léon,,
6882,Kidz in the Hall,,
6883,S.O.S. Band,,
6884,The Five Satins,,
6885,Johnny Gill,,
6886,GACKT,,
6887,Gonjasufi,,
6888,Tigers Jaw,,
6889,Jackson C. Frank,,
6890,Leon Russell,,
6891,Lea Salonga,,
6892,Dan Le Sac vs Scroobius Pip,,
6893,FM Static,,
6895,Hyper Crush,,
6896,Devin Townsend Project,,
6897,Lords of Acid,,
6898,The Seahorses,,
6899,Johnny Osbourne,,
6900,Blue Scholars,,
6901,Rotting Christ,,
6902,Siobhán Donaghy,,
6903,Shakedown,,
6904,Bobby Caldwell,,
6905,Maps,,
6906,Sloan,,
6907,La Sera,,
6908,Superjoint Ritual,,
6909,When In Rome,,
6910,Ian Carey,,
6911,Sacred Spirit,,
6912,Necrophagist,,
6913,Mina,,
6920,Bola,,
6922,Kidneythieves,,
6923,DJ Quicksilver,,
6924,Labelle,,
6925,Typhoon,,
6929,China Crisis,,
6930,Rye Rye,,
6931,Layo & Bushwacka!,,
6932,Imagination,,
6933,Robert Pattinson,,
6934,Antoine Clamaran,,
6935,Feint,,
6936,Sergent Garcia,,
6937,Lee Fields & The Expressions,,
6938,Christophe Beck,,
6939,Jim James,,
6940,Paula DeAnda,,
6941,Syd Matters,,
6942,Veil of Maya,,
6943,Larrikin Love,,
6944,The Sound,,
6945,Tony Allen,,
6946,Rich Homie Quan,,
6947,Metal Church,,
6948,The Kilimanjaro Darkjazz Ensemble,,
6949,Milli Vanilli,,
6950,PANTyRAiD,,
6951,The Black Dog,,
6952,Beatfreakz,,
6953,Entwine,,
6954,Lux,,
6955,Jeff Tweedy,,
6961,9th Wonder,,
6962,P.O.S.,,
6963,TOPS,,
6964,Trillville,,
6965,Mnemic,,
6966,Deana Carter,,
6967,Natalie La Rose,,
6968,Motograter,,
6971,Tommy Tutone,,
6972,Free Energy,,
6973,Man Overboard,,
6975,Battlelore,,
6976,Swallow the Sun,,
6977,Sander Kleinenberg,,
6978,Spinal Tap,,
6979,Bosse,,
6981,Oliver,,
6990,Graveworm,,
6991,Yvonne Elliman,,
6992,Keith Kenniff,,
6993,Rollins Band,,
6994,Room Eleven,,
6995,A Man Called Adam,,
6996,Attila,,
6997,98 Degrees,,
6998,Nathaniel Rateliff & the Night Sweats,,
6999,NEIKED,,
7000,Bersuit Vergarabat,,
7001,Ronan Hardiman,,
7002,Eyedea & Abilities,,
7003,Disarmonia Mundi,,
7004,Chris Garneau,,
7005,Charlie Rich,,
7006,Sophie Milman,,
7007,Vince Gill,,
7008,坂本真綾,,
7009,Johnny Burnette,,
7010,Jason Isbell,,
7011,Maggie Lindemann,,
7012,Gene Kelly,,
7013,Jimmy Durante,,
7014,Nicholas Hooper,,
7015,Ultrabeat,,
7016,Bomba Estéreo,,
7017,Ich + Ich,,
7018,Fields of the Nephilim,,
7019,Morningwood,,
7020,La Quinta Estación,,
7021,Moses Sumney,,
7022,Woven Hand,,
7023,F.R. David,,
7024,OPM,,
7027,Incredible Bongo Band,,
7028,Soulsavers,,
7029,Julia Stone,,
7030,Annuals,,
7031,Kai Tracid,,
7032,Illenium,,
7033,Jessie James,,
7034,Janis Ian,,
7035,Cherub,,
7036,I Can Make a Mess Like Nobody's Business,,
7037,Strike,,
7046,The Agonist,,
7047,Shabba Ranks,,
7048,Angel Haze,,
7049,Joakim,,
7050,Lhasa,,
7052,Junior M.A.F.I.A.,,
7053,Ben l'Oncle Soul,,
7054,TesseracT,,
7055,Бумбокс,,
7056,Organized Konfusion,,
7057,Kem,,
7058,Josh Thompson,,
7059,Esmée Denters,,
7060,Betty Davis,,
7061,Cancer Bats,,
7062,Ya Boy,,
7063,Bobbie Gentry,,
7064,213,,
7065,Jesus Jones,,
7066,Inara George,,
7067,James Hersey,,
7068,Jason Walker,,
7070,Labradford,,
7071,Hardcore Superstar,,
7072,Moving Units,,
7073,Alex Winston,,
7074,Enon,,
7075,Throw Me The Statue,,
7076,Chrishan,,
7077,Grant Lee Buffalo,,
7078,Marit Larsen,,
7079,f(x),,
7080,Jerry Douglas,,
7081,Гражданская оборона,,
7082,Choking Victim,,
7083,Nite Jewel,,
7084,Looking Glass,,
7086,Azymuth,,
7087,Zakk Wylde,,
7088,Cryptopsy,,
7089,Willow,,
7094,Barbara,,
7095,Mansionair,,
7096,Teedra Moses,,
7097,Julie Doiron,,
7098,Matthew Wilder,,
7099,Abbey Lincoln,,
7100,Toni Basil,,
7101,Mavis Staples,,
7102,Angela Lansbury,,
7103,Willie Colón,,
7104,DJ Zinc,,
7105,Soledad Brothers,,
7106,The String Cheese Incident,,
7107,Khia,,
7108,Les Rythmes Digitales,,
7109,Lucero,,
7111,U.D.O.,,
7112,Diego Torres,,
7113,Camp Lo,,
7114,The Servant,,
7115,Guy,,
7116,Johnny Thunders,,
7117,James Holden,,
7118,Concrete Blonde,,
7119,Spock's Beard,,
7120,Television Personalities,,
7121,Proem,,
7122,Imelda May,,
7123,Vicente Fernández,,
7124,Mason,,
7131,Cage,,
7137,Ghost Loft,,
7138,J-Live,,
7139,Envy on the Coast,,
7140,Mac Dre,,
7141,Sunlounger,,
7142,The Preatures,,
7143,Nick Lachey,,
7144,Lutan Fyah,,
7145,Crippled Black Phoenix,,
7146,光田康典,,
7147,Suicide Commando,,
7148,Lange,,
7149,Brett Eldredge,,
7150,Nuclear Assault,,
7151,Eric Benét,,
7152,Stephanie Mills,,
7153,Marcelo D2,,
7154,Gotthard,,
7155,The Acacia Strain,,
7156,Nightmare,,
7162,Hiatus,,
7164,Pentagram,,
7169,Sam Roberts,,
7170,Matrix & Futurebound,,
7171,Audio Adrenaline,,
7172,Johnny Clarke,,
7173,Minilogue,,
7174,Winds of Plague,,
7175,Sam Amidon,,
7176,Gavin Mikhail,,
7177,Perturbator,,
7178,Ночные Снайперы,,
7179,Elis,,
7180,Animotion,,
7181,Lindsey Buckingham,,
7182,The Datsuns,,
7183,Buck 65,,
7184,Bruce Cockburn,,
7185,Dave Koz,,
7186,Superpitcher,,
7187,Sixtoo,,
7188,The Melodians,,
7189,雅-MIYAVI-,,
7190,Tiger Lou,,
7191,ONE OK ROCK,,
7192,Living Legends,,
7194,Krokus,,
7195,Alexander Rybak,,
7196,Bobby Hutcherson,,
7197,Kenny Dorham,,
7198,Henryk Górecki,,
7199,FKJ,,
7200,David Ruffin,,
7201,Bedrock,,
7202,Bobby Byrd,,
7204,Tiago Iorc,,
7205,DC Talk,,
7206,World's End Girlfriend,,
7207,Archie Bell and The Drells,,
7208,Renee Olstead,,
7209,The James Taylor Quartet,,
7210,Eddie Izzard,,
7211,The Underdog Project,,
7212,Rameses B,,
7213,Lemon Demon,,
7214,Over the Rhine,,
7215,Gene,,
7216,The Ruby Suns,,
7217,Steve Roach,,
7218,James Gang,,
7219,Eden,,
7220,Petter,,
7221,Chet Atkins,,
7222,Amanda Seyfried,,
7245,David Crosby,,
7246,Alexis & Fido,,
7247,16bit,,
7248,Shakespear's Sister,,
7249,Holly Golightly,,
7250,Xero,,
7254,Buraka Som Sistema,,
7255,Dee Dee Bridgewater,,
7256,Jolie Holland,,
7257,Tatu,,
7258,Classified,,
7259,Michael Mayer,,
7260,The Dead Texan,,
7261,Lesiëm,,
7262,Hippie Sabotage,,
7263,Freedom Call,,
7264,Nizlopi,,
7265,David Sanborn,,
7266,Krypteria,,
7267,Spice 1,,
7268,Schandmaul,,
7269,Boredoms,,
7270,Green Velvet,,
7271,Primitive Radio Gods,,
7272,Агата Кристи,,
7273,Steve Harley & Cockney Rebel,,
7274,Dope Stars Inc.,,
7275,Erik Truffaz,,
7276,Eskmo,,
7277,OZMA,,
7281,Keep Shelly In Athens,,
7282,The Delgados,,
7283,Element of Crime,,
7284,Judy Kuhn,,
7285,Akira Kosemura,,
7286,Orchestra Baobab,,
7287,Soulstice,,
7288,Electric Youth,,
7289,Sneaky Sound System,,
7290,Gravenhurst,,
7291,Magnolia Electric Co.,,
7292,Dave Barnes,,
7293,Mama Cass,,
7294,Gemma Hayes,,
7295,Musical Youth,,
7296,梅林茂,,
7297,GWAR,,
7298,Eskimo Joe,,
7299,Justin Hurwitz,,
7300,Tall Heights,,
7301,Les Baxter,,
7302,FaltyDL,,
7303,The Pineapple Thief,,
7304,Japanese Breakfast,,
7305,Dirty Beaches,,
7306,N.A.S.A.,,
7309,Young Marble Giants,,
7310,Yoko Ono,,
7311,Spyro Gyra,,
7312,Dustin Kensrue,,
7313,ESG,,
7316,The Teardrop Explodes,,
7317,Sibylle Baier,,
7318,Pia Mia,,
7319,Mickey Factz,,
7320,Eastwest Rockers,,
7321,Charles Brown,,
7322,Fukkk Offf,,
7323,Patricia Barber,,
7324,Dark Dark Dark,,
7325,Los Lonely Boys,,
7326,Falconer,,
7327,Fad Gadget,,
7328,Keys N Krates,,
7329,Headlights,,
7330,Jim O'Rourke,,
7331,I Am Ghost,,
7332,SALES,,
7333,The 2 Bears,,
7334,Body Count,,
7335,Allie X,,
7336,Billy Corgan,,
7337,John De Sohn,,
7338,Miami Sound Machine,,
7339,Olivia Ruiz,,
7340,Buddy Rich,,
7341,Paffendorf,,
7342,Billie the Vision & the Dancers,,
7343,"Dave Dee, Dozy, Beaky, Mick & Tich",,
7344,The Chariot,,
7345,Powerwolf,,
7346,Jamie N Commons,,
7347,Phoebe Ryan,,
7348,T.O.K.,,
7349,Yellow Ostrich,,
7350,Great Good Fine OK,,
7351,"Oh, Sleeper",,
7352,Habakuk,,
7353,Majical Cloudz,,
7354,One Less Reason,,
7355,The Front Bottoms,,
7356,Tommy Emmanuel,,
7357,Jesse Cook,,
7358,Trevor Hall,,
7359,Loona,,
7360,NoName,,
7361,Jes,,
7362,Manitoba,,
7363,Vasco Rossi,,
7364,The Flamingos,,
7365,AutoKratz,,
7366,Jan Wayne,,
7367,Graeme Revell,,
7368,John Petrucci,,
7369,Los Pericos,,
7370,Kids See Ghosts,,
7371,Alex Smoke,,
7372,Diana King,,
7373,Submotion Orchestra,,
7374,Kaizers Orchestra,,
7375,Twin Peaks,,
7378,King Princess,,
7379,Twiztid,,
7380,The Faceless,,
7381,Krayzie Bone,,
7382,Outasight,,
7383,安室奈美恵,,
7384,While She Sleeps,,
7385,Rosanne Cash,,
7386,Lea Michele,,
7387,The Ocean,,
7388,Entheogenic,,
7389,Moriarty,,
7390,Mychael Danna,,
7391,Jesca Hoop,,
7392,Basil Poledouris,,
7393,Harlem,,
7395,O.C.,,
7396,Cristian Castro,,
7397,Tommy Trash,,
7398,Swingin' Utters,,
7399,Slut,,
7400,Mr. Lif,,
7401,Charon,,
7405,Portico,,
7406,Frances,,
7408,Rubén González,,
7409,Matthew West,,
7410,Triggerfinger,,
7411,The Orwells,,
7412,Wailing Souls,,
7413,Pato Fu,,
7414,ASP,,
7415,Peter White,,
7416,The J.B.'s,,
7417,Bénabar,,
7418,Neil Halstead,,
7419,Billie Marten,,
7420,Izrael,,
7421,Edgewater,,
7422,A Boogie Wit da Hoodie,,
7423,Borknagar,,
7424,Mark Wills,,
7425,2PM,,
7427,Gardiner Sisters,,
7428,A Thorn For Every Heart,,
7429,Deaf Havana,,
7430,Arcturus,,
7431,Donna Lewis,,
7432,Plump DJs,,
7433,Klaypex,,
7434,Swim Deep,,
7435,Raised Fist,,
7436,Beth Ditto,,
7437,Aaron Goldberg,,
7438,Howling Bells,,
7439,A Wilhelm Scream,,
7440,Roberto Carlos,,
7441,Phoebe Bridgers,,
7442,Rhodes,,
7445,Bad Boys Blue,,
7446,The Pack,,
7447,Darren Korb,,
7448,BlasterJaxx,,
7449,Wooden Shjips,,
7450,Ektomorf,,
7451,The Besnard Lakes,,
7452,The Kite String Tangle,,
7453,Rhian Sheehan,,
7454,Metro Area,,
7455,The Elected,,
7456,Jamey Johnson,,
7457,The BossHoss,,
7458,Ceremony,,
7459,Barcelona,,
7461,Mujuice,,
7462,Kate Walsh,,
7463,The Karminsky Experience Inc.,,
7464,Dead Disco,,
7465,John Tejada,,
7466,Alien Sex Fiend,,
7467,Have Heart,,
7468,James Otto,,
7469,Lymbyc Systym,,
7470,Project Pitchfork,,
7471,Big Joe Turner,,
7472,Elzhi,,
7473,Pilote,,
7474,Maceo Parker,,
7475,Møme,,
7476,Krezip,,
7477,Mercedes Sosa,,
7478,::M∆DE::IN::HEIGHTS::,,
7479,HorrorPops,,
7480,Bo Kaspers Orkester,,
7481,Coin,,
7484,Fefe Dobson,,
7485,Anne Murray,,
7486,Panteón Rococó,,
7487,John O'Callaghan,,
7488,The Tossers,,
7489,Barão Vermelho,,
7490,Hi-Tek,,
7491,Tony Dize,,
7492,Anthony Rother,,
7493,Ray Barretto,,
7494,In the Valley Below,,
7495,Fabrizio De André,,
7496,Kamasi Washington,,
7497,Plastilina Mosh,,
7498,The McCoys,,
7499,Jesse & Joy,,
7500,Lion Babe,,
7501,Axel Rudi Pell,,
7502,Lee Hazlewood,,
7503,The Field Mice,,
7504,Rocco,,
7509,Aes Dana,,
7510,Delroy Wilson,,
7511,Masterplan,,
7512,Esther Phillips,,
7513,Broder Daniel,,
7514,Pokémon,,
7515,Choir of Young Believers,,
7516,Nek,,
7517,Udo Lindenberg,,
7518,Unk,,
7519,Love and Theft,,
7520,Juice Newton,,
7521,MillionYoung,,
7522,Altan,,
7523,Night Beds,,
7524,Desmond Dekker & The Aces,,
7525,La Ley,,
7526,DNA,,
7527,Donny Osmond,,
7528,MC Eiht,,
7529,Big Thief,,
7530,Beverley Knight,,
7531,Joe Diffie,,
7532,HAUX,,
7533,The Evpatoria Report,,
7534,Doom,,
7535,Scott Weiland,,
7536,Lunascape,,
7537,White Hinterland,,
7538,Mustasch,,
7539,Tim Hardin,,
7540,Ronny Jordan,,
7541,Sugar,,
7550,A1,,
7551,Homeshake,,
7552,Steeleye Span,,
7553,Tito El Bambino,,
7554,Autre Ne Veut,,
7555,Eloy,,
7556,4minute,,
7557,Phoria,,
7558,Пикник,,
7559,Cris Cab,,
7560,Day Wave,,
7561,Oxia,,
7562,The Three Degrees,,
7563,Nuyorican Soul,,
7564,Kelly Price,,
7565,The Primitives,,
7566,Звери,,
7567,Oleander,,
7568,Dodge & Fuski,,
7569,Disco Ensemble,,
7570,J Mascis,,
7571,Beat Connection,,
7572,Zuco 103,,
7573,We Are the Fallen,,
7574,Black Dice,,
7575,The Parcels,,
7576,Alice in Videoland,,
